,노선ID,노선명,정류장ID,정류장명,정류장 순서,X좌표,Y좌표
4344,293000250,85번 (전의역~고등1리마을회관),293064330,대교에이스,24,127.20036,36.71777
4345,293000250,85번 (전의역~고등1리마을회관),293013026,고등1리마을회관,25,127.19507,36.71543
4346,293000253,86번 (재동아파트~조치원버스터미널),293019077,재동아파트,1,127.20667,36.67954
4347,293000253,86번 (재동아파트~조치원버스터미널),293019066,전의역,2,127.20360,36.67953
4348,293000253,86번 (재동아파트~조치원버스터미널),293019058,전의중학교,3,127.19682,36.68047
4349,293000253,86번 (재동아파트~조치원버스터미널),293019054,한국콜마,4,127.19353,36.68079
4350,293000253,86번 (재동아파트~조치원버스터미널),293019063,원성리(죽근마을),5,127.19916,36.67609
4351,293000253,86번 (재동아파트~조치원버스터미널),293019056,원성2리,6,127.19515,36.67112
4352,293000253,86번 (재동아파트~조치원버스터미널),293064320,신흥리(사사),7,127.19423,36.66944
4353,293000253,86번 (재동아파트~조치원버스터미널),293019045,신흥리,8,127.19092,36.66348
4354,293000253,86번 (재동아파트~조치원버스터미널),293019036,영당리(영성들),9,127.18919,36.66042
4355,293000253,86번 (재동아파트~조치원버스터미널),293019032,대전카톨릭대입구,10,127.18733,36.65524
4356,293000253,86번 (재동아파트~조치원버스터미널),293019028,신방1리(신암골),11,127.18462,36.65099
4357,293000253,86번 (재동아파트~조치원버스터미널),293019020,양곡리,12,127.17697,36.64323
4358,293000253,86번 (재동아파트~조치원버스터미널),293019018,세종미래산업단지,13,127.17637,36.63987
4359,293000253,86번 (재동아파트~조치원버스터미널),293064076,달전리,14,127.17542,36.63367
4360,293000253,86번 (재동아파트~조치원버스터미널),293019009,달전1리,15,127.17432,36.63113
4361,293000253,86번 (재동아파트~조치원버스터미널),293019013,달전2리입구,16,127.17521,36.62677
4362,293000253,86번 (재동아파트~조치원버스터미널),293019024,달전리(태호농장),17,127.17733,36.61601
4363,293000253,86번 (재동아파트~조치원버스터미널),293019008,금사리,18,127.17305,36.60976
4364,293000253,86번 (재동아파트~조치원버스터미널),293019030,비암사입구,19,127.18630,36.60406
4365,293000253,86번 (재동아파트~조치원버스터미널),293064317,다방1리마을회관,20,127.18931,36.60311
4366,293000253,86번 (재동아파트~조치원버스터미널),293064319,쌍류초등학교,21,127.20848,36.59767
4367,293000253,86번 (재동아파트~조치원버스터미널),293016004,쌍류보건진료소,22,127.21345,36.59453
4368,293000253,86번 (재동아파트~조치원버스터미널),293064321,쌍류리(월정마을),23,127.21771,36.59522
4369,293000253,86번 (재동아파트~조치원버스터미널),293064039,쌍류리입구,24,127.21854,36.59689
4370,293000253,86번 (재동아파트~조치원버스터미널),293016010,쌍류리,25,127.22171,36.59890
4371,293000253,86번 (재동아파트~조치원버스터미널),293064325,고복저수지,26,127.22732,36.59773
4372,293000253,86번 (재동아파트~조치원버스터미널),293016017,용암리(금단마을),27,127.22764,36.59441
4373,293000253,86번 (재동아파트~조치원버스터미널),293016027,신대2리(송적골),28,127.23320,36.59008
4374,293000253,86번 (재동아파트~조치원버스터미널),293064185,신대2리(의넘어),29,127.23961,36.58901
4375,293000253,86번 (재동아파트~조치원버스터미널),293016048,신대2리마을회관,30,127.24817,36.58454
4376,293000253,86번 (재동아파트~조치원버스터미널),293064186,신대1리마을회관,31,127.25168,36.58136
4377,293000253,86번 (재동아파트~조치원버스터미널),293016129,연서초등학교,32,127.25373,36.58199
4378,293000253,86번 (재동아파트~조치원버스터미널),293016067,연서중학교,33,127.25676,36.58099
4379,293000253,86번 (재동아파트~조치원버스터미널),293016076,서면,34,127.26126,36.58628
4380,293000253,86번 (재동아파트~조치원버스터미널),293016082,서세종농협,35,127.26396,36.58847
4381,293000253,86번 (재동아파트~조치원버스터미널),293016088,성제1리마을회관,36,127.26913,36.59183
4382,293000253,86번 (재동아파트~조치원버스터미널),293016094,연서면사무소,37,127.27115,36.59184
4383,293000253,86번 (재동아파트~조치원버스터미널),293016098,월하1리마을회관,38,127.27439,36.59354
4384,293000253,86번 (재동아파트~조치원버스터미널),293016100,방축골,39,127.27733,36.59433
4385,293000253,86번 (재동아파트~조치원버스터미널),293001019,세종시민체육관,40,127.28477,36.59455
4386,293000253,86번 (재동아파트~조치원버스터미널),293001037,신흥주공아파트,41,127.28973,36.59510
4387,293000253,86번 (재동아파트~조치원버스터미널),293001052,자이아파트,42,127.29173,36.59083
4388,293000253,86번 (재동아파트~조치원버스터미널),293064083,번암아파트후문,43,127.29204,36.58769
4389,293000253,86번 (재동아파트~조치원버스터미널),293001065,번암삼거리,44,127.29409,36.58365
4390,293000253,86번 (재동아파트~조치원버스터미널),293001079,번암아파트,45,127.29591,36.58555
4391,293000253,86번 (재동아파트~조치원버스터미널),293064274,번암리,46,127.29861,36.58833
4392,293000253,86번 (재동아파트~조치원버스터미널),293001092,죽림리,47,127.29897,36.59127
4393,293000253,86번 (재동아파트~조치원버스터미널),293001093,효성세종병원,48,127.29895,36.59705
4394,293000253,86번 (재동아파트~조치원버스터미널),293001090,조치원전통시장,49,127.29861,36.59898
4395,293000253,86번 (재동아파트~조치원버스터미널),293064017,조치원역,50,127.29708,36.60133
4396,293000253,86번 (재동아파트~조치원버스터미널),293064019,조치원전통시장북측,51,127.30008,36.60143
4397,293000253,86번 (재동아파트~조치원버스터미널),293064260,조치원버스터미널,52,127.30276,36.60188
4398,293000252,86번 (조치원버스터미널~재동아파트),293064259,조치원버스터미널,1,127.30289,36.60190
4399,293000252,86번 (조치원버스터미널~재동아파트),293064152,조치원전통시장북측,2,127.29963,36.60156
4400,293000252,86번 (조치원버스터미널~재동아파트),293001084,조치원역,3,127.29713,36.60099
4401,293000252,86번 (조치원버스터미널~재동아파트),293001088,조치원전통시장,4,127.29819,36.59994
4402,293000252,86번 (조치원버스터미널~재동아파트),293064035,효성세종병원,5,127.29871,36.59725
4403,293000252,86번 (조치원버스터미널~재동아파트),293001091,죽림리,6,127.29892,36.59078
4404,293000252,86번 (조치원버스터미널~재동아파트),293001089,번암리,7,127.29841,36.58840
4405,293000252,86번 (조치원버스터미널~재동아파트),293001078,번암아파트,8,127.29582,36.58577
4406,293000252,86번 (조치원버스터미널~재동아파트),293001066,번암삼거리,9,127.29416,36.58401
4407,293000252,86번 (조치원버스터미널~재동아파트),293001054,번암아파트후문,10,127.29233,36.58772
4408,293000252,86번 (조치원버스터미널~재동아파트),293001053,자이아파트,11,127.29192,36.59085
4409,293000252,86번 (조치원버스터미널~재동아파트),293001038,신흥주공아파트,12,127.28973,36.59523
4410,293000252,86번 (조치원버스터미널~재동아파트),293001020,세종시민체육관,13,127.28478,36.59468
4411,293000252,86번 (조치원버스터미널~재동아파트),293064183,방축골,14,127.27732,36.59453
4412,293000252,86번 (조치원버스터미널~재동아파트),293016099,월하1리마을회관,15,127.27467,36.59373
4413,293000252,86번 (조치원버스터미널~재동아파트),293016095,연서면사무소,16,127.27160,36.59204
4414,293000252,86번 (조치원버스터미널~재동아파트),293016089,성제1리마을회관,17,127.26919,36.59196
4415,293000252,86번 (조치원버스터미널~재동아파트),293016081,서세종농협,18,127.26386,36.58857
4416,293000252,86번 (조치원버스터미널~재동아파트),293016075,서면,19,127.26114,36.58632
4417,293000252,86번 (조치원버스터미널~재동아파트),293016068,연서중학교,20,127.25696,36.58113
4418,293000252,86번 (조치원버스터미널~재동아파트),293016064,연서초등학교,21,127.25394,36.58203
4419,293000252,86번 (조치원버스터미널~재동아파트),293016057,신대1리마을회관,22,127.25140,36.58149
4420,293000252,86번 (조치원버스터미널~재동아파트),293016047,신대2리마을회관,23,127.24801,36.58474
4421,293000252,86번 (조치원버스터미널~재동아파트),293064184,신대2리(의넘어),24,127.23951,36.58916
4422,293000252,86번 (조치원버스터미널~재동아파트),293016028,신대2리(송적골),25,127.23350,36.59011
4423,293000252,86번 (조치원버스터미널~재동아파트),293064323,용암리(금단마을),26,127.22781,36.59448
4424,293000252,86번 (조치원버스터미널~재동아파트),293064324,고복저수지,27,127.22745,36.59775
4425,293000252,86번 (조치원버스터미널~재동아파트),293016011,쌍류리,28,127.22186,36.59901
4426,293000252,86번 (조치원버스터미널~재동아파트),293064038,쌍류리입구,29,127.21832,36.59662
4427,293000252,86번 (조치원버스터미널~재동아파트),293064322,쌍류리(월정마을),30,127.21750,36.59524
4428,293000252,86번 (조치원버스터미널~재동아파트),293016005,쌍류보건진료소,31,127.21372,36.59467
4429,293000252,86번 (조치원버스터미널~재동아파트),293064318,쌍류초등학교,32,127.20864,36.59754
4430,293000252,86번 (조치원버스터미널~재동아파트),293019040,다방1리마을회관,33,127.18944,36.60319
4431,293000252,86번 (조치원버스터미널~재동아파트),293019031,비암사입구,34,127.18662,36.60409
4432,293000252,86번 (조치원버스터미널~재동아파트),293019007,금사리,35,127.17268,36.60927
4433,293000252,86번 (조치원버스터미널~재동아파트),293019025,달전리(태호농장),36,127.17748,36.61607
4434,293000252,86번 (조치원버스터미널~재동아파트),293019012,달전2리입구,37,127.17504,36.62698
4435,293000252,86번 (조치원버스터미널~재동아파트),293019011,달전1리,38,127.17450,36.63112
4436,293000252,86번 (조치원버스터미널~재동아파트),293064075,달전리,39,127.17553,36.63380
4437,293000252,86번 (조치원버스터미널~재동아파트),293019019,세종미래산업단지,40,127.17649,36.63972
4438,293000252,86번 (조치원버스터미널~재동아파트),293019021,양곡리,41,127.17710,36.64316
4439,293000252,86번 (조치원버스터미널~재동아파트),293019029,신방1리(신암골),42,127.18479,36.65100
4440,293000252,86번 (조치원버스터미널~재동아파트),293019033,대전카톨릭대입구,43,127.18734,36.65494
4441,293000252,86번 (조치원버스터미널~재동아파트),293019039,영당리(영성들),44,127.18938,36.66047
4442,293000252,86번 (조치원버스터미널~재동아파트),293019046,신흥리,45,127.19113,36.66359
4443,293000252,86번 (조치원버스터미널~재동아파트),293019055,신흥리(사사),46,127.19429,36.66931
4444,293000252,86번 (조치원버스터미널~재동아파트),293019057,원성2리,47,127.19527,36.67103
4445,293000252,86번 (조치원버스터미널~재동아파트),293019064,원성리(죽근마을),48,127.19936,36.67622
4446,293000252,86번 (조치원버스터미널~재동아파트),293019053,한국콜마,49,127.19338,36.68087
4447,293000252,86번 (조치원버스터미널~재동아파트),293019059,전의중학교,50,127.19736,36.68024
4448,293000252,86번 (조치원버스터미널~재동아파트),293019065,전의역,51,127.20358,36.67939
4449,293000252,86번 (조치원버스터미널~재동아파트),293019076,재동아파트,52,127.20660,36.67940
4450,293000182,900번 (반곡동~한별리),293064257,반곡동(수루배마을),1,127.31228,36.49774
4451,293000182,900번 (반곡동~한별리),293064261,국책연구단지,2,127.30433,36.49220
4452,293000182,900번 (반곡동~한별리),293064254,법원.검찰청,3,127.30143,36.48684
4453,293000182,900번 (반곡동~한별리),293064214,소담동,4,127.29727,36.48246
4454,293000182,900번 (반곡동~한별리),293064211,세종시청.교육청.시의회,5,127.28899,36.47875
4455,293000182,900번 (반곡동~한별리),293064209,보람동.대평동,6,127.28164,36.47561
4456,293000182,900번 (반곡동~한별리),293064251,대평동,7,127.27641,36.47227
4457,293000182,900번 (반곡동~한별리),293064220,세종고속시외버스터미널,8,127.27317,36.47082
4458,293000182,900번 (반곡동~한별리),293053011,한솔동,9,127.26243,36.48034
4459,293000182,900번 (반곡동~한별리),293053005,새롬동.나성동,10,127.25785,36.48685
4460,293000182,900번 (반곡동~한별리),293054003,다정동,11,127.25640,36.49393
4461,293000182,900번 (반곡동~한별리),293062006,정부세종청사남측,12,127.25962,36.50089
4462,293000182,900번 (반곡동~한별리),293062011,정부세종청사북측,13,127.26116,36.50418
4463,293000182,900번 (반곡동~한별리),293056003,도담동,14,127.25919,36.51407
4464,293000182,900번 (반곡동~한별리),293014014,해밀리,15,127.26389,36.52865
4465,293000182,900번 (반곡동~한별리),293014025,한별리,16,127.27527,36.53377
4466,293000183,900번 (한별리~반곡동),293014026,한별리,1,127.27661,36.53410
4467,293000183,900번 (한별리~반곡동),293014017,해밀리,2,127.26478,36.52963
4468,293000183,900번 (한별리~반곡동),293056002,도담동,3,127.25896,36.51483
4469,293000183,900번 (한별리~반곡동),293062014,정부세종청사북측,4,127.26151,36.50507
4470,293000183,900번 (한별리~반곡동),293062007,정부세종청사남측,5,127.25991,36.50173
4471,293000183,900번 (한별리~반곡동),293062004,다정동,6,127.25649,36.49491
4472,293000183,900번 (한별리~반곡동),293053004,새롬동.나성동,7,127.25729,36.48771
4473,293000183,900번 (한별리~반곡동),293053009,한솔동,8,127.26178,36.48108
4474,293000183,900번 (한별리~반곡동),293064221,세종고속시외버스터미널,9,127.27319,36.47064
4475,293000183,900번 (한별리~반곡동),293064252,대평동,10,127.27645,36.47215
4476,293000183,900번 (한별리~반곡동),293064206,보람동.대평동,11,127.28073,36.47494
4477,293000183,900번 (한별리~반곡동),293064210,세종시청.교육청.시의회,12,127.28787,36.47818
4478,293000183,900번 (한별리~반곡동),293064216,소담동,13,127.29774,36.48264
4479,293000183,900번 (한별리~반곡동),293064253,법원.검찰청,14,127.30174,36.48710
4480,293000183,900번 (한별리~반곡동),293064255,국책연구단지,15,127.30400,36.49133
4481,293000183,900번 (한별리~반곡동),293064258,반곡동(수루배마을),16,127.31096,36.49754
4482,293000230,910번 (병천고등학교~조치원역),285013010,병천고등학교,1,127.31257,36.76454
4483,293000230,910번 (병천고등학교~조치원역),285013009,유관순열사유적지,2,127.30586,36.76308
4484,293000230,910번 (병천고등학교~조치원역),285013003,병천3리,3,127.30012,36.76224
4485,293000230,910번 (병천고등학교~조치원역),285013006,병천시장,4,127.29884,36.76122
4486,293000230,910번 (병천고등학교~조치원역),285013001,모드니에아파트,5,127.29704,36.75911
4487,293000230,910번 (병천고등학교~조치원역),285016022,장산4리(상리),6,127.29521,36.75431
4488,293000230,910번 (병천고등학교~조치원역),285016013,송내리,7,127.29218,36.75019
4489,293000230,910번 (병천고등학교~조치원역),285016028,장산4리,8,127.29068,36.74671
4490,293000230,910번 (병천고등학교~조치원역),285016019,장산3리(송내),9,127.28926,36.74519
4491,293000230,910번 (병천고등학교~조치원역),285016018,상록리조트정문,10,127.28608,36.74247
4492,293000230,910번 (병천고등학교~조치원역),285016008,상록리조트후문,11,127.28392,36.73662
4493,293000230,910번 (병천고등학교~조치원역),285016017,수신초등학교,12,127.28411,36.73280
4494,293000230,910번 (병천고등학교~조치원역),285016011,수신면사무소,13,127.28162,36.73099
4495,293000230,910번 (병천고등학교~조치원역),285016012,속샘말삼거리,14,127.27975,36.72943
4496,293000230,910번 (병천고등학교~조치원역),285016025,해정2리,15,127.27959,36.72683
4497,293000230,910번 (병천고등학교~조치원역),285016024,해정리,16,127.27744,36.71976
4498,293000230,910번 (병천고등학교~조치원역),285016001,백자2리,17,127.27405,36.71079
4499,293000230,910번 (병천고등학교~조치원역),285016005,백자4리,18,127.27365,36.70530
4500,293000230,910번 (병천고등학교~조치원역),285016003,백자3리,19,127.27598,36.70201
4501,293000230,910번 (병천고등학교~조치원역),293018073,세종시공원묘원,20,127.27229,36.69282
4502,293000230,910번 (병천고등학교~조치원역),293018054,봉대리,21,127.26512,36.68337
4503,293000230,910번 (병천고등학교~조치원역),293018051,봉대리(평말),22,127.26305,36.68098
4504,293000230,910번 (병천고등학교~조치원역),293018069,조치원낚시터,23,127.27060,36.67308
4505,293000230,910번 (병천고등학교~조치원역),293018075,노장3리,24,127.27250,36.66938
4506,293000230,910번 (병천고등학교~조치원역),293018076,노장2리,25,127.27263,36.66327
4507,293000230,910번 (병천고등학교~조치원역),293018067,노장농공단지,26,127.27012,36.66071
4508,293000230,910번 (병천고등학교~조치원역),293018060,전동삼거리,27,127.26690,36.65378
4509,293000230,910번 (병천고등학교~조치원역),293018071,심중2리입구,28,127.27101,36.64988
4510,293000230,910번 (병천고등학교~조치원역),293018081,심중1리,29,127.27593,36.64451
4511,293000230,910번 (병천고등학교~조치원역),274002082,상봉2리(가마소),30,127.28365,36.63857
4512,293000230,910번 (병천고등학교~조치원역),274002084,상봉초등학교,31,127.28622,36.63747
4513,293000230,910번 (병천고등학교~조치원역),293001027,조형아파트,32,127.28884,36.63441
4514,293000230,910번 (병천고등학교~조치원역),293001030,신안2리입구,33,127.28909,36.62874
4515,293000230,910번 (병천고등학교~조치원역),293001034,신안2리(안터),34,127.28975,36.62652
4516,293000230,910번 (병천고등학교~조치원역),293001043,홍익대학교,35,127.29056,36.62188
4517,293000230,910번 (병천고등학교~조치원역),293001047,신안1리,36,127.29091,36.61865
4518,293000230,910번 (병천고등학교~조치원역),293001029,구렁말,37,127.28889,36.61749
4519,293000230,910번 (병천고등학교~조치원역),293001021,신안리마을회관,38,127.28695,36.61655
4520,293000230,910번 (병천고등학교~조치원역),293001032,중앙요양병원,39,127.28940,36.61400
4521,293000230,910번 (병천고등학교~조치원역),293001050,신안1리입구,40,127.29121,36.61353
4522,293000230,910번 (병천고등학교~조치원역),293001068,새주막거리,41,127.29459,36.61236
4523,293000230,910번 (병천고등학교~조치원역),293001080,세종고등학교,42,127.29666,36.61024
4524,293000230,910번 (병천고등학교~조치원역),293001085,조치원여중,43,127.29721,36.60591
4525,293000230,910번 (병천고등학교~조치원역),293064017,조치원역,44,127.29708,36.60133
4526,293000229,910번 (조치원역~병천고등학교),293001084,조치원역,1,127.29713,36.60099
4527,293000229,910번 (조치원역~병천고등학교),293001087,세종우체국,2,127.29789,36.60296
4528,293000229,910번 (조치원역~병천고등학교),293001086,조치원여중,3,127.29741,36.60578
4529,293000229,910번 (조치원역~병천고등학교),293001082,세종고등학교,4,127.29680,36.61017
4530,293000229,910번 (조치원역~병천고등학교),293001067,새주막거리,5,127.29455,36.61256
4531,293000229,910번 (조치원역~병천고등학교),293001049,신안1리입구,6,127.29104,36.61372
4532,293000229,910번 (조치원역~병천고등학교),293001033,중앙요양병원,7,127.28953,36.61411
4533,293000229,910번 (조치원역~병천고등학교),293001022,신안리마을회관,8,127.28719,36.61637
4534,293000229,910번 (조치원역~병천고등학교),293001028,구렁말,9,127.28887,36.61737
4535,293000229,910번 (조치원역~병천고등학교),293001048,홍익대학교,10,127.29072,36.62178
4536,293000229,910번 (조치원역~병천고등학교),293001039,신안2리(안터),11,127.28994,36.62633
4537,293000229,910번 (조치원역~병천고등학교),293001031,신안2리입구,12,127.28909,36.62926
4538,293000229,910번 (조치원역~병천고등학교),293001026,조형아파트,13,127.28878,36.63471
4539,293000229,910번 (조치원역~병천고등학교),274002085,상봉초등학교,14,127.28628,36.63758
4540,293000229,910번 (조치원역~병천고등학교),274002083,상봉2리(가마소),15,127.28379,36.63862
4541,293000229,910번 (조치원역~병천고등학교),293018082,심중1리,16,127.27603,36.64456
4542,293000229,910번 (조치원역~병천고등학교),293018072,심중2리입구,17,127.27104,36.64999
4543,293000229,910번 (조치원역~병천고등학교),293018062,전동삼거리,18,127.26701,36.65369
4544,293000229,910번 (조치원역~병천고등학교),293018068,노장농공단지,19,127.27033,36.66090
4545,293000229,910번 (조치원역~병천고등학교),293018077,노장2리,20,127.27271,36.66316
4546,293000229,910번 (조치원역~병천고등학교),293018078,노장3리,21,127.27270,36.66932
4547,293000229,910번 (조치원역~병천고등학교),293018070,조치원낚시터,22,127.27078,36.67291
4548,293000229,910번 (조치원역~병천고등학교),293018050,봉대리(평말),23,127.26314,36.68073
4549,293000229,910번 (조치원역~병천고등학교),293018055,봉대리,24,127.26529,36.68345
4550,293000229,910번 (조치원역~병천고등학교),293018074,세종시공원묘원,25,127.27243,36.69279
4551,293000229,910번 (조치원역~병천고등학교),285016004,백자3리,26,127.27608,36.70214
4552,293000229,910번 (조치원역~병천고등학교),285016006,백자4리,27,127.27389,36.70507
4553,293000229,910번 (조치원역~병천고등학교),285016002,백자2리,28,127.27417,36.71068
4554,293000229,910번 (조치원역~병천고등학교),285016027,해정리,29,127.27756,36.71970
4555,293000229,910번 (조치원역~병천고등학교),285016026,해정2리,30,127.27976,36.72692
4556,293000229,910번 (조치원역~병천고등학교),285016029,속샘말삼거리,31,127.27986,36.72934
4557,293000229,910번 (조치원역~병천고등학교),285016016,수신면사무소,32,127.28176,36.73094
4558,293000229,910번 (조치원역~병천고등학교),285016010,수신초등학교,33,127.28432,36.73284
4559,293000229,910번 (조치원역~병천고등학교),285016009,상록리조트후문,34,127.28407,36.73665
4560,293000229,910번 (조치원역~병천고등학교),285016007,상록리조트정문,35,127.28623,36.74248
4561,293000229,910번 (조치원역~병천고등학교),285016020,장산3리(송내),36,127.28940,36.74513
4562,293000229,910번 (조치원역~병천고등학교),285016021,장산4리,37,127.29091,36.74668
4563,293000229,910번 (조치원역~병천고등학교),285016015,송내리,38,127.29284,36.75136
4564,293000229,910번 (조치원역~병천고등학교),285016023,장산4리(상리),39,127.29562,36.75456
4565,293000229,910번 (조치원역~병천고등학교),285013002,모드니에아파트,40,127.29714,36.75899
4566,293000229,910번 (조치원역~병천고등학교),285013007,병천시장,41,127.29893,36.76110
4567,293000229,910번 (조치원역~병천고등학교),285013004,병천3리,42,127.30078,36.76219
4568,293000229,910번 (조치원역~병천고등학교),285013008,유관순열사유적지,43,127.30339,36.76258
4569,293000229,910번 (조치원역~병천고등학교),285013005,병천고등학교,44,127.31180,36.76420
4570,293000255,91번 (봉대리~조치원버스터미널),293018054,봉대리,1,127.26512,36.68337
4571,293000255,91번 (봉대리~조치원버스터미널),293018051,봉대리(평말),2,127.26305,36.68098
4572,293000255,91번 (봉대리~조치원버스터미널),293018069,조치원낚시터,3,127.27060,36.67308
4573,293000255,91번 (봉대리~조치원버스터미널),293018075,노장3리,4,127.27250,36.66938
4574,293000255,91번 (봉대리~조치원버스터미널),293018076,노장2리,5,127.27263,36.66327
4575,293000255,91번 (봉대리~조치원버스터미널),293018067,노장농공단지,6,127.27012,36.66071
4576,293000255,91번 (봉대리~조치원버스터미널),293018060,전동삼거리,7,127.26690,36.65378
4577,293000255,91번 (봉대리~조치원버스터미널),293018071,심중2리입구,8,127.27101,36.64988
4578,293000255,91번 (봉대리~조치원버스터미널),293018083,심중2리입구,9,127.28110,36.65736
4579,293000255,91번 (봉대리~조치원버스터미널),293018086,심중2리,10,127.29224,36.66531
4580,293000255,91번 (봉대리~조치원버스터미널),293018087,심중리시민스포츠센터,11,127.29874,36.67040
4581,293000255,91번 (봉대리~조치원버스터미널),293018085,심중2리,12,127.29221,36.66544
4582,293000255,91번 (봉대리~조치원버스터미널),293018084,심중2리입구,13,127.28108,36.65750
4583,293000255,91번 (봉대리~조치원버스터미널),293018081,심중1리,14,127.27593,36.64451
4584,293000255,91번 (봉대리~조치원버스터미널),274002082,상봉2리(가마소),15,127.28365,36.63857
4585,293000255,91번 (봉대리~조치원버스터미널),274002084,상봉초등학교,16,127.28622,36.63747
4586,293000255,91번 (봉대리~조치원버스터미널),293001027,조형아파트,17,127.28884,36.63441
4587,293000255,91번 (봉대리~조치원버스터미널),293001030,신안2리입구,18,127.28909,36.62874
4588,293000255,91번 (봉대리~조치원버스터미널),293001034,신안2리(안터),19,127.28975,36.62652
4589,293000255,91번 (봉대리~조치원버스터미널),293001043,홍익대학교,20,127.29056,36.62188
4590,293000255,91번 (봉대리~조치원버스터미널),293001047,신안1리,21,127.29091,36.61865
4591,293000255,91번 (봉대리~조치원버스터미널),293001029,구렁말,22,127.28889,36.61749
4592,293000255,91번 (봉대리~조치원버스터미널),293001021,신안리마을회관,23,127.28695,36.61655
4593,293000255,91번 (봉대리~조치원버스터미널),293001032,중앙요양병원,24,127.28940,36.61400
4594,293000255,91번 (봉대리~조치원버스터미널),293001050,신안1리입구,25,127.29121,36.61353
4595,293000255,91번 (봉대리~조치원버스터미널),293001068,새주막거리,26,127.29459,36.61236
4596,293000255,91번 (봉대리~조치원버스터미널),293001080,세종고등학교,27,127.29666,36.61024
4597,293000255,91번 (봉대리~조치원버스터미널),293001085,조치원여중,28,127.29721,36.60591
4598,293000255,91번 (봉대리~조치원버스터미널),293064017,조치원역,29,127.29708,36.60133
4599,293000255,91번 (봉대리~조치원버스터미널),293064019,조치원전통시장북측,30,127.30008,36.60143
4600,293000255,91번 (봉대리~조치원버스터미널),293064260,조치원버스터미널,31,127.30276,36.60188
4601,293000254,91번 (조치원버스터미널~봉대리),293064259,조치원버스터미널,1,127.30289,36.60190
4602,293000254,91번 (조치원버스터미널~봉대리),293064152,조치원전통시장북측,2,127.29963,36.60156
4603,293000254,91번 (조치원버스터미널~봉대리),293001084,조치원역,3,127.29713,36.60099
4604,293000254,91번 (조치원버스터미널~봉대리),293001087,세종우체국,4,127.29789,36.60296
4605,293000254,91번 (조치원버스터미널~봉대리),293001086,조치원여중,5,127.29741,36.60578
4606,293000254,91번 (조치원버스터미널~봉대리),293001082,세종고등학교,6,127.29680,36.61017
4607,293000254,91번 (조치원버스터미널~봉대리),293001067,새주막거리,7,127.29455,36.61256
4608,293000254,91번 (조치원버스터미널~봉대리),293001049,신안1리입구,8,127.29104,36.61372
4609,293000254,91번 (조치원버스터미널~봉대리),293001033,중앙요양병원,9,127.28953,36.61411
4610,293000254,91번 (조치원버스터미널~봉대리),293001022,신안리마을회관,10,127.28719,36.61637
4611,293000254,91번 (조치원버스터미널~봉대리),293001028,구렁말,11,127.28887,36.61737
4612,293000254,91번 (조치원버스터미널~봉대리),293001048,홍익대학교,12,127.29072,36.62178
4613,293000254,91번 (조치원버스터미널~봉대리),293001039,신안2리(안터),13,127.28994,36.62633
4614,293000254,91번 (조치원버스터미널~봉대리),293001031,신안2리입구,14,127.28909,36.62926
4615,293000254,91번 (조치원버스터미널~봉대리),293001026,조형아파트,15,127.28878,36.63471
4616,293000254,91번 (조치원버스터미널~봉대리),274002085,상봉초등학교,16,127.28628,36.63758
4617,293000254,91번 (조치원버스터미널~봉대리),274002083,상봉2리(가마소),17,127.28379,36.63862
4618,293000254,91번 (조치원버스터미널~봉대리),293018082,심중1리,18,127.27603,36.64456
4619,293000254,91번 (조치원버스터미널~봉대리),293018083,심중2리입구,19,127.28110,36.65736
4620,293000254,91번 (조치원버스터미널~봉대리),293018086,심중2리,20,127.29224,36.66531
4621,293000254,91번 (조치원버스터미널~봉대리),293018087,심중리시민스포츠센터,21,127.29874,36.67040
4622,293000254,91번 (조치원버스터미널~봉대리),293018085,심중2리,22,127.29221,36.66544
4623,293000254,91번 (조치원버스터미널~봉대리),293018084,심중2리입구,23,127.28108,36.65750
4624,293000254,91번 (조치원버스터미널~봉대리),293018072,심중2리입구,24,127.27104,36.64999
4625,293000254,91번 (조치원버스터미널~봉대리),293018062,전동삼거리,25,127.26701,36.65369
4626,293000254,91번 (조치원버스터미널~봉대리),293018068,노장농공단지,26,127.27033,36.66090
4627,293000254,91번 (조치원버스터미널~봉대리),293018077,노장2리,27,127.27271,36.66316
4628,293000254,91번 (조치원버스터미널~봉대리),293018078,노장3리,28,127.27270,36.66932
4629,293000254,91번 (조치원버스터미널~봉대리),293018070,조치원낚시터,29,127.27078,36.67291
4630,293000254,91번 (조치원버스터미널~봉대리),293018050,봉대리(평말),30,127.26314,36.68073
4631,293000254,91번 (조치원버스터미널~봉대리),293018055,봉대리,31,127.26529,36.68345
4632,293000256,92번 (조치원버스터미널~청람리(동막골)),293064259,조치원버스터미널,1,127.30289,36.60190
4633,293000256,92번 (조치원버스터미널~청람리(동막골)),293064152,조치원전통시장북측,2,127.29963,36.60156
4634,293000256,92번 (조치원버스터미널~청람리(동막골)),293001084,조치원역,3,127.29713,36.60099
4635,293000256,92번 (조치원버스터미널~청람리(동막골)),293001087,세종우체국,4,127.29789,36.60296
4636,293000256,92번 (조치원버스터미널~청람리(동막골)),293001086,조치원여중,5,127.29741,36.60578
4637,293000256,92번 (조치원버스터미널~청람리(동막골)),293001082,세종고등학교,6,127.29680,36.61017
4638,293000256,92번 (조치원버스터미널~청람리(동막골)),293001067,새주막거리,7,127.29455,36.61256
