,노선ID,노선명,정류장ID,정류장명,정류장 순서,X좌표,Y좌표,GPS X좌표,GPS Y좌표
2800,293000229,910번 (조치원역~병천고등학교),293001033,중앙요양병원,7,127.28953,36.61411,127.28953,36.61411
2801,293000229,910번 (조치원역~병천고등학교),293001022,신안리마을회관,8,127.28719,36.61637,127.28719,36.61637
2802,293000229,910번 (조치원역~병천고등학교),293001028,구렁말,9,127.28887,36.61737,127.28887,36.61737
2803,293000229,910번 (조치원역~병천고등학교),293001048,홍익대학교,10,127.29072,36.62178,127.29072,36.62178
2804,293000229,910번 (조치원역~병천고등학교),293001039,신안2리(안터),11,127.28994,36.62633,127.28994,36.62633
2805,293000229,910번 (조치원역~병천고등학교),293001031,신안2리입구,12,127.28909,36.62926,127.28909,36.62926
2806,293000229,910번 (조치원역~병천고등학교),293001026,조형아파트,13,127.28878,36.63471,127.28878,36.63471
2807,293000229,910번 (조치원역~병천고등학교),274002085,상봉초등학교,14,127.28628,36.63758,127.28628,36.63758
2808,293000229,910번 (조치원역~병천고등학교),274002083,상봉2리(가마소),15,127.28379,36.63862,127.28379,36.63862
2809,293000229,910번 (조치원역~병천고등학교),293018082,심중1리,16,127.27603,36.64456,127.27603,36.64456
2810,293000229,910번 (조치원역~병천고등학교),293018072,심중2리입구,17,127.27104,36.64999,127.27104,36.64999
2811,293000229,910번 (조치원역~병천고등학교),293018062,전동삼거리,18,127.26701,36.65369,127.26701,36.65369
2812,293000229,910번 (조치원역~병천고등학교),293018068,노장농공단지,19,127.27033,36.66090,127.27033,36.66090
2813,293000229,910번 (조치원역~병천고등학교),293018077,노장2리,20,127.27271,36.66316,127.27271,36.66316
2814,293000229,910번 (조치원역~병천고등학교),293018078,노장3리,21,127.27270,36.66932,127.27270,36.66932
2815,293000229,910번 (조치원역~병천고등학교),293018070,조치원낚시터,22,127.27078,36.67291,127.27078,36.67291
2816,293000229,910번 (조치원역~병천고등학교),293018050,봉대리(평말),23,127.26314,36.68073,127.26314,36.68073
2817,293000229,910번 (조치원역~병천고등학교),293018055,봉대리,24,127.26529,36.68345,127.26529,36.68345
2818,293000229,910번 (조치원역~병천고등학교),293018074,세종시공원묘원,25,127.27243,36.69279,127.27243,36.69279
2819,293000229,910번 (조치원역~병천고등학교),285016004,백자3리,26,127.27608,36.70214,127.27608,36.70214
2820,293000229,910번 (조치원역~병천고등학교),285016006,백자4리,27,127.27389,36.70507,127.27389,36.70507
2821,293000229,910번 (조치원역~병천고등학교),285016002,백자2리,28,127.27417,36.71068,127.27417,36.71068
2822,293000229,910번 (조치원역~병천고등학교),285016027,해정리,29,127.27756,36.71970,127.27756,36.71970
2823,293000229,910번 (조치원역~병천고등학교),285016026,해정2리,30,127.27976,36.72692,127.27976,36.72692
2824,293000229,910번 (조치원역~병천고등학교),285016029,속샘말삼거리,31,127.27986,36.72934,127.27986,36.72934
2825,293000229,910번 (조치원역~병천고등학교),285016016,수신면사무소,32,127.28176,36.73094,127.28176,36.73094
2826,293000229,910번 (조치원역~병천고등학교),285016010,수신초등학교,33,127.28432,36.73284,127.28432,36.73284
2827,293000229,910번 (조치원역~병천고등학교),285016009,상록리조트후문,34,127.28407,36.73665,127.28407,36.73665
2828,293000229,910번 (조치원역~병천고등학교),285016007,상록리조트정문,35,127.28623,36.74248,127.28623,36.74248
2829,293000229,910번 (조치원역~병천고등학교),285016020,장산3리(송내),36,127.28940,36.74513,127.28940,36.74513
2830,293000229,910번 (조치원역~병천고등학교),285016021,장산4리,37,127.29091,36.74668,127.29091,36.74668
2831,293000229,910번 (조치원역~병천고등학교),285016015,송내리,38,127.29284,36.75136,127.29284,36.75136
2832,293000229,910번 (조치원역~병천고등학교),285016023,장산4리(상리),39,127.29562,36.75456,127.29562,36.75456
2833,293000229,910번 (조치원역~병천고등학교),285013002,모드니에아파트,40,127.29714,36.75899,127.29714,36.75899
2834,293000229,910번 (조치원역~병천고등학교),285013007,병천시장,41,127.29893,36.76110,127.29893,36.76110
2835,293000229,910번 (조치원역~병천고등학교),285013004,병천3리,42,127.30078,36.76219,127.30078,36.76219
2836,293000229,910번 (조치원역~병천고등학교),285013008,유관순열사유적지,43,127.30339,36.76258,127.30339,36.76258
2837,293000229,910번 (조치원역~병천고등학교),285013005,병천고등학교,44,127.31180,36.76420,127.31180,36.76420
2838,293000255,91번 (봉대리~조치원버스터미널),293018054,봉대리,1,127.26512,36.68337,127.26512,36.68337
2839,293000255,91번 (봉대리~조치원버스터미널),293018051,봉대리(평말),2,127.26305,36.68098,127.26305,36.68098
2840,293000255,91번 (봉대리~조치원버스터미널),293018069,조치원낚시터,3,127.27060,36.67308,127.27060,36.67308
2841,293000255,91번 (봉대리~조치원버스터미널),293018075,노장3리,4,127.27250,36.66938,127.27250,36.66938
2842,293000255,91번 (봉대리~조치원버스터미널),293018076,노장2리,5,127.27263,36.66327,127.27263,36.66327
2843,293000255,91번 (봉대리~조치원버스터미널),293018067,노장농공단지,6,127.27012,36.66071,127.27012,36.66071
2844,293000255,91번 (봉대리~조치원버스터미널),293018060,전동삼거리,7,127.26690,36.65378,127.26690,36.65378
2845,293000255,91번 (봉대리~조치원버스터미널),293018071,심중2리입구,8,127.27101,36.64988,127.27101,36.64988
2846,293000255,91번 (봉대리~조치원버스터미널),293018083,심중2리입구,9,127.28110,36.65736,127.28110,36.65736
2847,293000255,91번 (봉대리~조치원버스터미널),293018086,심중2리,10,127.29224,36.66531,127.29224,36.66531
2848,293000255,91번 (봉대리~조치원버스터미널),293018087,심중리시민스포츠센터,11,127.29874,36.67040,127.29874,36.67040
2849,293000255,91번 (봉대리~조치원버스터미널),293018085,심중2리,12,127.29221,36.66544,127.29221,36.66544
2850,293000255,91번 (봉대리~조치원버스터미널),293018084,심중2리입구,13,127.28108,36.65750,127.28108,36.65750
2851,293000255,91번 (봉대리~조치원버스터미널),293018081,심중1리,14,127.27593,36.64451,127.27593,36.64451
2852,293000255,91번 (봉대리~조치원버스터미널),274002082,상봉2리(가마소),15,127.28365,36.63857,127.28365,36.63857
2853,293000255,91번 (봉대리~조치원버스터미널),274002084,상봉초등학교,16,127.28622,36.63747,127.28622,36.63747
2854,293000255,91번 (봉대리~조치원버스터미널),293001027,조형아파트,17,127.28884,36.63441,127.28884,36.63441
2855,293000255,91번 (봉대리~조치원버스터미널),293001030,신안2리입구,18,127.28909,36.62874,127.28909,36.62874
2856,293000255,91번 (봉대리~조치원버스터미널),293001034,신안2리(안터),19,127.28975,36.62652,127.28975,36.62652
2857,293000255,91번 (봉대리~조치원버스터미널),293001043,홍익대학교,20,127.29056,36.62188,127.29056,36.62188
2858,293000255,91번 (봉대리~조치원버스터미널),293001047,신안1리,21,127.29091,36.61865,127.29091,36.61865
2859,293000255,91번 (봉대리~조치원버스터미널),293001029,구렁말,22,127.28889,36.61749,127.28889,36.61749
2860,293000255,91번 (봉대리~조치원버스터미널),293001021,신안리마을회관,23,127.28695,36.61655,127.28695,36.61655
2861,293000255,91번 (봉대리~조치원버스터미널),293001032,중앙요양병원,24,127.28940,36.61400,127.28940,36.61400
2862,293000255,91번 (봉대리~조치원버스터미널),293001050,신안1리입구,25,127.29121,36.61353,127.29121,36.61353
2863,293000255,91번 (봉대리~조치원버스터미널),293001068,새주막거리,26,127.29459,36.61236,127.29459,36.61236
2864,293000255,91번 (봉대리~조치원버스터미널),293001080,세종고등학교,27,127.29666,36.61024,127.29666,36.61024
2865,293000255,91번 (봉대리~조치원버스터미널),293001085,조치원여중,28,127.29721,36.60591,127.29721,36.60591
2866,293000255,91번 (봉대리~조치원버스터미널),293064017,조치원역,29,127.29708,36.60133,127.29708,36.60133
2867,293000255,91번 (봉대리~조치원버스터미널),293064019,조치원전통시장북측,30,127.30008,36.60143,127.30008,36.60143
2868,293000255,91번 (봉대리~조치원버스터미널),293064260,조치원버스터미널,31,127.30276,36.60188,127.30276,36.60188
2869,293000254,91번 (조치원버스터미널~봉대리),293064259,조치원버스터미널,1,127.30289,36.60190,127.30289,36.60190
2870,293000254,91번 (조치원버스터미널~봉대리),293064152,조치원전통시장북측,2,127.29963,36.60156,127.29963,36.60156
2871,293000254,91번 (조치원버스터미널~봉대리),293001084,조치원역,3,127.29713,36.60099,127.29713,36.60099
2872,293000254,91번 (조치원버스터미널~봉대리),293001087,세종우체국,4,127.29789,36.60296,127.29789,36.60296
2873,293000254,91번 (조치원버스터미널~봉대리),293001086,조치원여중,5,127.29741,36.60578,127.29741,36.60578
2874,293000254,91번 (조치원버스터미널~봉대리),293001082,세종고등학교,6,127.29680,36.61017,127.29680,36.61017
2875,293000254,91번 (조치원버스터미널~봉대리),293001067,새주막거리,7,127.29455,36.61256,127.29455,36.61256
2876,293000254,91번 (조치원버스터미널~봉대리),293001049,신안1리입구,8,127.29104,36.61372,127.29104,36.61372
2877,293000254,91번 (조치원버스터미널~봉대리),293001033,중앙요양병원,9,127.28953,36.61411,127.28953,36.61411
2878,293000254,91번 (조치원버스터미널~봉대리),293001022,신안리마을회관,10,127.28719,36.61637,127.28719,36.61637
2879,293000254,91번 (조치원버스터미널~봉대리),293001028,구렁말,11,127.28887,36.61737,127.28887,36.61737
2880,293000254,91번 (조치원버스터미널~봉대리),293001048,홍익대학교,12,127.29072,36.62178,127.29072,36.62178
2881,293000254,91번 (조치원버스터미널~봉대리),293001039,신안2리(안터),13,127.28994,36.62633,127.28994,36.62633
2882,293000254,91번 (조치원버스터미널~봉대리),293001031,신안2리입구,14,127.28909,36.62926,127.28909,36.62926
2883,293000254,91번 (조치원버스터미널~봉대리),293001026,조형아파트,15,127.28878,36.63471,127.28878,36.63471
2884,293000254,91번 (조치원버스터미널~봉대리),274002085,상봉초등학교,16,127.28628,36.63758,127.28628,36.63758
2885,293000254,91번 (조치원버스터미널~봉대리),274002083,상봉2리(가마소),17,127.28379,36.63862,127.28379,36.63862
2886,293000254,91번 (조치원버스터미널~봉대리),293018082,심중1리,18,127.27603,36.64456,127.27603,36.64456
2887,293000254,91번 (조치원버스터미널~봉대리),293018083,심중2리입구,19,127.28110,36.65736,127.28110,36.65736
2888,293000254,91번 (조치원버스터미널~봉대리),293018086,심중2리,20,127.29224,36.66531,127.29224,36.66531
2889,293000254,91번 (조치원버스터미널~봉대리),293018087,심중리시민스포츠센터,21,127.29874,36.67040,127.29874,36.67040
2890,293000254,91번 (조치원버스터미널~봉대리),293018085,심중2리,22,127.29221,36.66544,127.29221,36.66544
2891,293000254,91번 (조치원버스터미널~봉대리),293018084,심중2리입구,23,127.28108,36.65750,127.28108,36.65750
2892,293000254,91번 (조치원버스터미널~봉대리),293018072,심중2리입구,24,127.27104,36.64999,127.27104,36.64999
2893,293000254,91번 (조치원버스터미널~봉대리),293018062,전동삼거리,25,127.26701,36.65369,127.26701,36.65369
2894,293000254,91번 (조치원버스터미널~봉대리),293018068,노장농공단지,26,127.27033,36.66090,127.27033,36.66090
2895,293000254,91번 (조치원버스터미널~봉대리),293018077,노장2리,27,127.27271,36.66316,127.27271,36.66316
2896,293000254,91번 (조치원버스터미널~봉대리),293018078,노장3리,28,127.27270,36.66932,127.27270,36.66932
2897,293000254,91번 (조치원버스터미널~봉대리),293018070,조치원낚시터,29,127.27078,36.67291,127.27078,36.67291
2898,293000254,91번 (조치원버스터미널~봉대리),293018050,봉대리(평말),30,127.26314,36.68073,127.26314,36.68073
2899,293000254,91번 (조치원버스터미널~봉대리),293018055,봉대리,31,127.26529,36.68345,127.26529,36.68345
2900,293000256,92번 (조치원버스터미널~청람리(동막골)),293064259,조치원버스터미널,1,127.30289,36.60190,127.30289,36.60190
2901,293000256,92번 (조치원버스터미널~청람리(동막골)),293064152,조치원전통시장북측,2,127.29963,36.60156,127.29963,36.60156
2902,293000256,92번 (조치원버스터미널~청람리(동막골)),293001084,조치원역,3,127.29713,36.60099,127.29713,36.60099
2903,293000256,92번 (조치원버스터미널~청람리(동막골)),293001087,세종우체국,4,127.29789,36.60296,127.29789,36.60296
2904,293000256,92번 (조치원버스터미널~청람리(동막골)),293001086,조치원여중,5,127.29741,36.60578,127.29741,36.60578
2905,293000256,92번 (조치원버스터미널~청람리(동막골)),293001082,세종고등학교,6,127.29680,36.61017,127.29680,36.61017
2906,293000256,92번 (조치원버스터미널~청람리(동막골)),293001067,새주막거리,7,127.29455,36.61256,127.29455,36.61256
2907,293000256,92번 (조치원버스터미널~청람리(동막골)),293001049,신안1리입구,8,127.29104,36.61372,127.29104,36.61372
2908,293000256,92번 (조치원버스터미널~청람리(동막골)),293001033,중앙요양병원,9,127.28953,36.61411,127.28953,36.61411
2909,293000256,92번 (조치원버스터미널~청람리(동막골)),293001022,신안리마을회관,10,127.28719,36.61637,127.28719,36.61637
2910,293000256,92번 (조치원버스터미널~청람리(동막골)),293001028,구렁말,11,127.28887,36.61737,127.28887,36.61737
2911,293000256,92번 (조치원버스터미널~청람리(동막골)),293001048,홍익대학교,12,127.29072,36.62178,127.29072,36.62178
2912,293000256,92번 (조치원버스터미널~청람리(동막골)),293001039,신안2리(안터),13,127.28994,36.62633,127.28994,36.62633
2913,293000256,92번 (조치원버스터미널~청람리(동막골)),293001031,신안2리입구,14,127.28909,36.62926,127.28909,36.62926
2914,293000256,92번 (조치원버스터미널~청람리(동막골)),293001026,조형아파트,15,127.28878,36.63471,127.28878,36.63471
2915,293000256,92번 (조치원버스터미널~청람리(동막골)),274002085,상봉초등학교,16,127.28628,36.63758,127.28628,36.63758
2916,293000256,92번 (조치원버스터미널~청람리(동막골)),274002083,상봉2리(가마소),17,127.28379,36.63862,127.28379,36.63862
2917,293000256,92번 (조치원버스터미널~청람리(동막골)),293018082,심중1리,18,127.27603,36.64456,127.27603,36.64456
2918,293000256,92번 (조치원버스터미널~청람리(동막골)),293018072,심중2리입구,19,127.27104,36.64999,127.27104,36.64999
2919,293000256,92번 (조치원버스터미널~청람리(동막골)),293018062,전동삼거리,20,127.26701,36.65369,127.26701,36.65369
2920,293000256,92번 (조치원버스터미널~청람리(동막골)),293018044,보덕2리마을회관,21,127.25738,36.64401,127.25738,36.64401
2921,293000256,92번 (조치원버스터미널~청람리(동막골)),293018041,석곡리,22,127.25693,36.65911,127.25693,36.65911
2922,293000256,92번 (조치원버스터미널~청람리(동막골)),293018023,청람1리마을회관,23,127.23318,36.65495,127.23318,36.65495
2923,293000256,92번 (조치원버스터미널~청람리(동막골)),293018021,청람리,24,127.23274,36.65165,127.23274,36.65165
2924,293000256,92번 (조치원버스터미널~청람리(동막골)),293018017,청람리(동막골),25,127.23168,36.64433,127.23168,36.64433
2925,293000257,92번 (청람리(동막골)~조치원버스터미널),293064337,청람리(동막골),1,127.23181,36.64436,127.23181,36.64436
2926,293000257,92번 (청람리(동막골)~조치원버스터미널),293018022,청람리,2,127.23286,36.65163,127.23286,36.65163
2927,293000257,92번 (청람리(동막골)~조치원버스터미널),293018024,청람1리마을회관,3,127.23347,36.65476,127.23347,36.65476
2928,293000257,92번 (청람리(동막골)~조치원버스터미널),293018039,석곡리,4,127.25605,36.65875,127.25605,36.65875
2929,293000257,92번 (청람리(동막골)~조치원버스터미널),293018044,보덕2리마을회관,5,127.25738,36.64401,127.25738,36.64401
2930,293000257,92번 (청람리(동막골)~조치원버스터미널),293018060,전동삼거리,6,127.26690,36.65378,127.26690,36.65378
2931,293000257,92번 (청람리(동막골)~조치원버스터미널),293018071,심중2리입구,7,127.27101,36.64988,127.27101,36.64988
2932,293000257,92번 (청람리(동막골)~조치원버스터미널),293018081,심중1리,8,127.27593,36.64451,127.27593,36.64451
2933,293000257,92번 (청람리(동막골)~조치원버스터미널),274002082,상봉2리(가마소),9,127.28365,36.63857,127.28365,36.63857
2934,293000257,92번 (청람리(동막골)~조치원버스터미널),274002084,상봉초등학교,10,127.28622,36.63747,127.28622,36.63747
2935,293000257,92번 (청람리(동막골)~조치원버스터미널),293001027,조형아파트,11,127.28884,36.63441,127.28884,36.63441
2936,293000257,92번 (청람리(동막골)~조치원버스터미널),293001030,신안2리입구,12,127.28909,36.62874,127.28909,36.62874
2937,293000257,92번 (청람리(동막골)~조치원버스터미널),293001034,신안2리(안터),13,127.28975,36.62652,127.28975,36.62652
2938,293000257,92번 (청람리(동막골)~조치원버스터미널),293001043,홍익대학교,14,127.29056,36.62188,127.29056,36.62188
2939,293000257,92번 (청람리(동막골)~조치원버스터미널),293001047,신안1리,15,127.29091,36.61865,127.29091,36.61865
2940,293000257,92번 (청람리(동막골)~조치원버스터미널),293001029,구렁말,16,127.28889,36.61749,127.28889,36.61749
2941,293000257,92번 (청람리(동막골)~조치원버스터미널),293001021,신안리마을회관,17,127.28695,36.61655,127.28695,36.61655
2942,293000257,92번 (청람리(동막골)~조치원버스터미널),293001032,중앙요양병원,18,127.28940,36.61400,127.28940,36.61400
2943,293000257,92번 (청람리(동막골)~조치원버스터미널),293001050,신안1리입구,19,127.29121,36.61353,127.29121,36.61353
2944,293000257,92번 (청람리(동막골)~조치원버스터미널),293001068,새주막거리,20,127.29459,36.61236,127.29459,36.61236
2945,293000257,92번 (청람리(동막골)~조치원버스터미널),293001080,세종고등학교,21,127.29666,36.61024,127.29666,36.61024
2946,293000257,92번 (청람리(동막골)~조치원버스터미널),293001085,조치원여중,22,127.29721,36.60591,127.29721,36.60591
2947,293000257,92번 (청람리(동막골)~조치원버스터미널),293064017,조치원역,23,127.29708,36.60133,127.29708,36.60133
2948,293000257,92번 (청람리(동막골)~조치원버스터미널),293064019,조치원전통시장북측,24,127.30008,36.60143,127.30008,36.60143
2949,293000257,92번 (청람리(동막골)~조치원버스터미널),293064260,조치원버스터미널,25,127.30276,36.60188,127.30276,36.60188
2950,293000259,93번 (송정리~조치원버스터미널),293018020,송정리,1,127.23250,36.62505,127.23250,36.62505
2951,293000259,93번 (송정리~조치원버스터미널),293018025,송정2리(구리골),2,127.23617,36.62602,127.23617,36.62602
2952,293000259,93번 (송정리~조치원버스터미널),293018027,송정리(행골),3,127.24115,36.62740,127.24115,36.62740
2953,293000259,93번 (송정리~조치원버스터미널),293018029,송정1리(상소골),4,127.24411,36.62739,127.24411,36.62739
2954,293000259,93번 (송정리~조치원버스터미널),293018033,송정1리,5,127.24617,36.62780,127.24617,36.62780
2955,293000259,93번 (송정리~조치원버스터미널),293018035,송정1리(권고조경),6,127.25058,36.62849,127.25058,36.62849
2956,293000259,93번 (송정리~조치원버스터미널),293018040,송곡2리(능골),7,127.25671,36.62956,127.25671,36.62956
2957,293000259,93번 (송정리~조치원버스터미널),293018049,송곡2리,8,127.26045,36.63007,127.26045,36.63007
2958,293000259,93번 (송정리~조치원버스터미널),293018057,송곡1리,9,127.26601,36.63060,127.26601,36.63060
2959,293000259,93번 (송정리~조치원버스터미널),293018065,송곡보건진료소,10,127.26908,36.63065,127.26908,36.63065
2960,293000259,93번 (송정리~조치원버스터미널),293018063,송곡1리(예비군훈련장),11,127.26835,36.62553,127.26835,36.62553
2961,293000259,93번 (송정리~조치원버스터미널),293001001,봉산리(국제기계),12,127.27034,36.61816,127.27034,36.61816
2962,293000259,93번 (송정리~조치원버스터미널),293001003,봉산리(윗말),13,127.27374,36.61172,127.27374,36.61172
2963,293000259,93번 (송정리~조치원버스터미널),293001006,봉산리(중뜸),14,127.27516,36.60936,127.27516,36.60936
2964,293000259,93번 (송정리~조치원버스터미널),293001011,봉산1리마을회관,15,127.27801,36.60681,127.27801,36.60681
2965,293000259,93번 (송정리~조치원버스터미널),293001013,봉산리,16,127.28081,36.60610,127.28081,36.60610
2966,293000259,93번 (송정리~조치원버스터미널),293001017,서창리,17,127.28421,36.60512,127.28421,36.60512
2967,293000259,93번 (송정리~조치원버스터미널),293001023,세종여자고등학교,18,127.28828,36.60638,127.28828,36.60638
2968,293000259,93번 (송정리~조치원버스터미널),293001051,세종여자고등학교입구,19,127.29142,36.60684,127.29142,36.60684
2969,293000259,93번 (송정리~조치원버스터미널),293001058,고려대학교,20,127.29344,36.61076,127.29344,36.61076
2970,293000259,93번 (송정리~조치원버스터미널),293001068,새주막거리,21,127.29459,36.61236,127.29459,36.61236
2971,293000259,93번 (송정리~조치원버스터미널),293001080,세종고등학교,22,127.29666,36.61024,127.29666,36.61024
2972,293000259,93번 (송정리~조치원버스터미널),293001085,조치원여중,23,127.29721,36.60591,127.29721,36.60591
2973,293000259,93번 (송정리~조치원버스터미널),293064017,조치원역,24,127.29708,36.60133,127.29708,36.60133
2974,293000259,93번 (송정리~조치원버스터미널),293064019,조치원전통시장북측,25,127.30008,36.60143,127.30008,36.60143
2975,293000259,93번 (송정리~조치원버스터미널),293064260,조치원버스터미널,26,127.30276,36.60188,127.30276,36.60188
2976,293000258,93번 (조치원버스터미널~송정리),293064259,조치원버스터미널,1,127.30289,36.60190,127.30289,36.60190
2977,293000258,93번 (조치원버스터미널~송정리),293064152,조치원전통시장북측,2,127.29963,36.60156,127.29963,36.60156
2978,293000258,93번 (조치원버스터미널~송정리),293001084,조치원역,3,127.29713,36.60099,127.29713,36.60099
2979,293000258,93번 (조치원버스터미널~송정리),293001087,세종우체국,4,127.29789,36.60296,127.29789,36.60296
2980,293000258,93번 (조치원버스터미널~송정리),293001086,조치원여중,5,127.29741,36.60578,127.29741,36.60578
2981,293000258,93번 (조치원버스터미널~송정리),293001082,세종고등학교,6,127.29680,36.61017,127.29680,36.61017
2982,293000258,93번 (조치원버스터미널~송정리),293001067,새주막거리,7,127.29455,36.61256,127.29455,36.61256
2983,293000258,93번 (조치원버스터미널~송정리),293001055,고려대학교,8,127.29309,36.61084,127.29309,36.61084
2984,293000258,93번 (조치원버스터미널~송정리),293001041,세종여자고등학교입구,9,127.29126,36.60701,127.29126,36.60701
2985,293000258,93번 (조치원버스터미널~송정리),293001024,세종여자고등학교,10,127.28837,36.60653,127.28837,36.60653
2986,293000258,93번 (조치원버스터미널~송정리),293001018,서창리,11,127.28432,36.60526,127.28432,36.60526
2987,293000258,93번 (조치원버스터미널~송정리),293001014,봉산리,12,127.28092,36.60621,127.28092,36.60621
2988,293000258,93번 (조치원버스터미널~송정리),293001012,봉산1리마을회관,13,127.27798,36.60694,127.27798,36.60694
2989,293000258,93번 (조치원버스터미널~송정리),293001005,봉산리(중뜸),14,127.27518,36.60959,127.27518,36.60959
2990,293000258,93번 (조치원버스터미널~송정리),293001004,봉산리(윗말),15,127.27389,36.61174,127.27389,36.61174
2991,293000258,93번 (조치원버스터미널~송정리),293001002,봉산리(국제기계),16,127.27049,36.61812,127.27049,36.61812
2992,293000258,93번 (조치원버스터미널~송정리),293018064,송곡1리(예비군훈련장),17,127.26847,36.62545,127.26847,36.62545
2993,293000258,93번 (조치원버스터미널~송정리),293018066,송곡보건진료소,18,127.26911,36.63079,127.26911,36.63079
2994,293000258,93번 (조치원버스터미널~송정리),293018058,송곡1리,19,127.26613,36.63073,127.26613,36.63073
2995,293000258,93번 (조치원버스터미널~송정리),293018048,송곡2리,20,127.26023,36.63014,127.26023,36.63014
2996,293000258,93번 (조치원버스터미널~송정리),293018042,송곡2리(능골),21,127.25687,36.62967,127.25687,36.62967
2997,293000258,93번 (조치원버스터미널~송정리),293018036,송정1리(권고조경),22,127.25064,36.62871,127.25064,36.62871
2998,293000258,93번 (조치원버스터미널~송정리),293018034,송정1리,23,127.24628,36.62792,127.24628,36.62792
2999,293000258,93번 (조치원버스터미널~송정리),293018030,송정1리(상소골),24,127.24412,36.62752,127.24412,36.62752
3000,293000258,93번 (조치원버스터미널~송정리),293018028,송정리(행골),25,127.24134,36.62748,127.24134,36.62748
3001,293000258,93번 (조치원버스터미널~송정리),293018026,송정2리(구리골),26,127.23619,36.62618,127.23619,36.62618
3002,293000258,93번 (조치원버스터미널~송정리),293064336,송정리,27,127.23253,36.62520,127.23253,36.62520
3003,293000261,94번 (송정리~조치원버스터미널),293018020,송정리,1,127.23250,36.62505,127.23250,36.62505
3004,293000261,94번 (송정리~조치원버스터미널),293018025,송정2리(구리골),2,127.23617,36.62602,127.23617,36.62602
3005,293000261,94번 (송정리~조치원버스터미널),293018027,송정리(행골),3,127.24115,36.62740,127.24115,36.62740
3006,293000261,94번 (송정리~조치원버스터미널),293018029,송정1리(상소골),4,127.24411,36.62739,127.24411,36.62739
3007,293000261,94번 (송정리~조치원버스터미널),293018033,송정1리,5,127.24617,36.62780,127.24617,36.62780
3008,293000261,94번 (송정리~조치원버스터미널),293018035,송정1리(권고조경),6,127.25058,36.62849,127.25058,36.62849
3009,293000261,94번 (송정리~조치원버스터미널),293018040,송곡2리(능골),7,127.25671,36.62956,127.25671,36.62956
3010,293000261,94번 (송정리~조치원버스터미널),293018049,송곡2리,8,127.26045,36.63007,127.26045,36.63007
3011,293000261,94번 (송정리~조치원버스터미널),293018057,송곡1리,9,127.26601,36.63060,127.26601,36.63060
3012,293000261,94번 (송정리~조치원버스터미널),293018065,송곡보건진료소,10,127.26908,36.63065,127.26908,36.63065
3013,293000261,94번 (송정리~조치원버스터미널),293018080,보덕1리,11,127.27330,36.63252,127.27330,36.63252
3014,293000261,94번 (송정리~조치원버스터미널),293001015,한마음효요양병원,12,127.28309,36.63375,127.28309,36.63375
3015,293000261,94번 (송정리~조치원버스터미널),293001027,조형아파트,13,127.28884,36.63441,127.28884,36.63441
3016,293000261,94번 (송정리~조치원버스터미널),293001030,신안2리입구,14,127.28909,36.62874,127.28909,36.62874
3017,293000261,94번 (송정리~조치원버스터미널),293001034,신안2리(안터),15,127.28975,36.62652,127.28975,36.62652
3018,293000261,94번 (송정리~조치원버스터미널),293001043,홍익대학교,16,127.29056,36.62188,127.29056,36.62188
3019,293000261,94번 (송정리~조치원버스터미널),293001047,신안1리,17,127.29091,36.61865,127.29091,36.61865
3020,293000261,94번 (송정리~조치원버스터미널),293001029,구렁말,18,127.28889,36.61749,127.28889,36.61749
3021,293000261,94번 (송정리~조치원버스터미널),293001021,신안리마을회관,19,127.28695,36.61655,127.28695,36.61655
3022,293000261,94번 (송정리~조치원버스터미널),293001032,중앙요양병원,20,127.28940,36.61400,127.28940,36.61400
3023,293000261,94번 (송정리~조치원버스터미널),293001050,신안1리입구,21,127.29121,36.61353,127.29121,36.61353
3024,293000261,94번 (송정리~조치원버스터미널),293001068,새주막거리,22,127.29459,36.61236,127.29459,36.61236
3025,293000261,94번 (송정리~조치원버스터미널),293001080,세종고등학교,23,127.29666,36.61024,127.29666,36.61024
3026,293000261,94번 (송정리~조치원버스터미널),293001085,조치원여중,24,127.29721,36.60591,127.29721,36.60591
3027,293000261,94번 (송정리~조치원버스터미널),293064017,조치원역,25,127.29708,36.60133,127.29708,36.60133
3028,293000261,94번 (송정리~조치원버스터미널),293064019,조치원전통시장북측,26,127.30008,36.60143,127.30008,36.60143
3029,293000261,94번 (송정리~조치원버스터미널),293064260,조치원버스터미널,27,127.30276,36.60188,127.30276,36.60188
3030,293000260,94번 (조치원버스터미널~송정리),293064259,조치원버스터미널,1,127.30289,36.60190,127.30289,36.60190
3031,293000260,94번 (조치원버스터미널~송정리),293064152,조치원전통시장북측,2,127.29963,36.60156,127.29963,36.60156
3032,293000260,94번 (조치원버스터미널~송정리),293001084,조치원역,3,127.29713,36.60099,127.29713,36.60099
3033,293000260,94번 (조치원버스터미널~송정리),293001087,세종우체국,4,127.29789,36.60296,127.29789,36.60296
3034,293000260,94번 (조치원버스터미널~송정리),293001086,조치원여중,5,127.29741,36.60578,127.29741,36.60578
3035,293000260,94번 (조치원버스터미널~송정리),293001082,세종고등학교,6,127.29680,36.61017,127.29680,36.61017
3036,293000260,94번 (조치원버스터미널~송정리),293001067,새주막거리,7,127.29455,36.61256,127.29455,36.61256
3037,293000260,94번 (조치원버스터미널~송정리),293001049,신안1리입구,8,127.29104,36.61372,127.29104,36.61372
3038,293000260,94번 (조치원버스터미널~송정리),293001033,중앙요양병원,9,127.28953,36.61411,127.28953,36.61411
